"","x"
"1951","Tb927.7.1070"
"1952","Tb927.7.1080"
"1953","Tb927.7.1090"
"1954","Tb927.7.1110"
"1955","Tb927.7.1120"
"1956","Tb927.7.1130"
"1957","Tb927.7.1140"
"1958","Tb927.7.1160"
"1959","Tb927.7.1240"
"1960","Tb927.7.1260"
"1961","Tb927.7.1280"
"1962","Tb927.7.1310"
"1963","Tb927.7.1320"
"1964","Tb927.7.1330"
"1965","Tb927.7.1340"
"1966","Tb927.7.1400"
"1967","Tb927.7.1510"
"1968","Tb927.7.1580"
"1969","Tb927.7.1690"
"1970","Tb927.7.1700"
"1971","Tb927.7.1750"
"1972","Tb927.7.1760"
"1973","Tb927.7.1790"
"1974","Tb927.7.1800"
"1975","Tb927.7.1890"
"1976","Tb927.7.1910"
"1977","Tb927.7.1920"
"1978","Tb927.7.1930"
"1979","Tb927.7.1990"
"1980","Tb927.7.2030"
"1981","Tb927.7.2060"
"1982","Tb927.7.2070"
"1983","Tb927.7.2080"
"1984","Tb927.7.2100"
"1985","Tb927.7.2120"
"1986","Tb927.7.2140"
"1987","Tb927.7.2170"
"1988","Tb927.7.2190"
"1989","Tb927.7.2220"
"1990","Tb927.7.2230"
"1991","Tb927.7.2240"
"1992","Tb927.7.2250"
"1993","Tb927.7.2270"
"1994","Tb927.7.2280"
"1995","Tb927.7.2300"
"1996","Tb927.7.2330"
"1997","Tb927.7.2340"
"1998","Tb927.7.2350"
"1999","Tb927.7.2390"
"2000","Tb927.7.2400"
"2001","Tb927.7.2410"
"2002","Tb927.7.2430"
"2003","Tb927.7.2440"
"2004","Tb927.7.2460"
"2005","Tb927.7.2480"
"2006","Tb927.7.2490"
"2007","Tb927.7.2500"
"2008","Tb927.7.2510"
"2009","Tb927.7.2530"
"2010","Tb927.7.2590"
"2011","Tb927.7.2610"
"2012","Tb927.7.2620"
"2013","Tb927.7.2640"
"2014","Tb927.7.2660"
"2015","Tb927.7.2690"
"2016","Tb927.7.2710"
"2017","Tb927.7.2730"
"2018","Tb927.7.2750"
"2019","Tb927.7.2760"
"2020","Tb927.7.2770"
"2021","Tb927.7.2780"
"2022","Tb927.7.2790"
"2023","Tb927.7.2950"
"2024","Tb927.7.3050"
"2025","Tb927.7.3080"
"2026","Tb927.7.3100"
"2027","Tb927.7.3110"
"2028","Tb927.7.3140"
"2029","Tb927.7.3160"
"2030","Tb927.7.3180"
"2031","Tb927.7.3190"
"2032","Tb927.7.3200"
"2033","Tb927.7.3220"
"2034","Tb927.7.3240"
"2035","Tb927.7.3270"
"2036","Tb927.7.3280"
"2037","Tb927.7.3290"
"2038","Tb927.7.3340"
"2039","Tb927.7.3350"
"2040","Tb927.7.3360"
"2041","Tb927.7.3370"
"2042","Tb927.7.3380"
"2043","Tb927.7.3390"
"2044","Tb927.7.3400"
"2045","Tb927.7.3410"
"2046","Tb927.7.3440"
"2047","Tb927.7.3460"
"2048","Tb927.7.3520"
"2049","Tb927.7.3560"
"2050","Tb927.7.3570"
"2051","Tb927.7.3590"
"2052","Tb927.7.3610"
"2053","Tb927.7.3620"
"2054","Tb927.7.3630"
"2055","Tb927.7.3640"
"2056","Tb927.7.3670"
"2057","Tb927.7.3680"
"2058","Tb927.7.3710"
"2059","Tb927.7.3760"
"2060","Tb927.7.3770"
"2061","Tb927.7.3790"
"2062","Tb927.7.3800"
"2063","Tb927.7.3830"
"2064","Tb927.7.3880"
"2065","Tb927.7.3900"
"2066","Tb927.7.3910"
"2067","Tb927.7.3920"
"2068","Tb927.7.3940"
"2069","Tb927.7.3960"
"2070","Tb927.7.3970"
"2071","Tb927.7.3980"
"2072","Tb927.7.4000"
"2073","Tb927.7.4020"
"2074","Tb927.7.4030"
"2075","Tb927.7.4040"
"2076","Tb927.7.4050"
"2077","Tb927.7.4060"
"2078","Tb927.7.4090"
"2079","Tb927.7.4120"
"2080","Tb927.7.4130"
"2081","Tb927.7.4150"
"2082","Tb927.7.4190"
"2083","Tb927.7.4220"
"2084","Tb927.7.4230"
"2085","Tb927.7.4270"
"2086","Tb927.7.4290"
"2087","Tb927.7.4300"
"2088","Tb927.7.4310"
"2089","Tb927.7.4340"
"2090","Tb927.7.4350"
"2091","Tb927.7.4370"
"2092","Tb927.7.4380"
"2093","Tb927.7.4390"
"2094","Tb927.7.4470"
"2095","Tb927.7.4480"
"2096","Tb927.7.4500"
"2097","Tb927.7.4510"
"2098","Tb927.7.4520"
"2099","Tb927.7.4540"
"2100","Tb927.7.4550"
"2101","Tb927.7.4580"
"2102","Tb927.7.4590"
"2103","Tb927.7.4600"
"2104","Tb927.7.4620"
"2105","Tb927.7.4640"
"2106","Tb927.7.4650"
"2107","Tb927.7.4660"
"2108","Tb927.7.4670"
"2109","Tb927.7.4700"
"2110","Tb927.7.4720"
"2111","Tb927.7.4740"
"2112","Tb927.7.4760"
"2113","Tb927.7.4790"
"2114","Tb927.7.4810"
"2115","Tb927.7.4820"
"2116","Tb927.7.4840"
"2117","Tb927.7.4850"
"2118","Tb927.7.4860"
"2119","Tb927.7.4880"
"2120","Tb927.7.4910"
"2121","Tb927.7.4930"
"2122","Tb927.7.4940"
"2123","Tb927.7.4950"
"2124","Tb927.7.4960"
"2125","Tb927.7.4980"
"2126","Tb927.7.4990"
"2127","Tb927.7.5000"
"2128","Tb927.7.5010"
"2129","Tb927.7.5030"
"2130","Tb927.7.5040"
"2131","Tb927.7.5070"
"2132","Tb927.7.5090"
"2133","Tb927.7.5100"
"2134","Tb927.7.5110"
"2135","Tb927.7.5120"
"2136","Tb927.7.5130"
"2137","Tb927.7.5140"
"2138","Tb927.7.5160"
"2139","Tb927.7.5200"
"2140","Tb927.7.5210"
"2141","Tb927.7.5230"
"2142","Tb927.7.5240"
"2143","Tb927.7.5280"
"2144","Tb927.7.5290"
"2145","Tb927.7.5300"
"2146","Tb927.7.5320"
"2147","Tb927.7.5350"
"2148","Tb927.7.5370"
"2149","Tb927.7.5410"
"2150","Tb927.7.5420"
"2151","Tb927.7.5460"
"2152","Tb927.7.5470"
"2153","Tb927.7.5480"
"2154","Tb927.7.5490"
"2155","Tb927.7.5500"
"2156","Tb927.7.5540"
"2157","Tb927.7.5550"
"2158","Tb927.7.5590"
"2159","Tb927.7.5620"
"2160","Tb927.7.5630"
"2161","Tb927.7.5640"
"2162","Tb927.7.5650"
"2163","Tb927.7.5660"
"2164","Tb927.7.5670"
"2165","Tb927.7.5700"
"2166","Tb927.7.5720"
"2167","Tb927.7.5750"
"2168","Tb927.7.5760"
"2169","Tb927.7.5790"
"2170","Tb927.7.5800"
"2171","Tb927.7.5840"
"2172","Tb927.7.5850"
"2173","Tb927.7.5870"
"2174","Tb927.7.5880"
"2175","Tb927.7.5890"
"2176","Tb927.7.5900"
"2177","Tb927.7.5910"
"2178","Tb927.7.5920"
"2179","Tb927.7.5930"
"2180","Tb927.7.5940"
"2181","Tb927.7.5950"
"2182","Tb927.7.5960"
"2183","Tb927.7.5970"
"2184","Tb927.7.6020"
"2185","Tb927.7.6090"
"2186","Tb927.7.6180"
"2187","Tb927.7.6200"
"2188","Tb927.7.6240"
"2189","Tb927.7.6270"
"2190","Tb927.7.6350"
"2191","Tb927.7.6360"
"2192","Tb927.7.6380"
"2193","Tb927.7.6390"
"2194","Tb927.7.6400"
"2195","Tb927.7.6420"
"2196","Tb927.7.6440"
"2197","Tb927.7.6470"
"2198","Tb927.7.6490"
"2199","Tb927.7.6510"
"2200","Tb927.7.6530"
"2201","Tb927.7.6540"
"2202","Tb927.7.6550"
"2203","Tb927.7.6560"
"2204","Tb927.7.6570"
"2205","Tb927.7.6580"
"2206","Tb927.7.6620"
"2207","Tb927.7.6630"
"2208","Tb927.7.6640"
"2209","Tb927.7.6660"
"2210","Tb927.7.6670"
"2211","Tb927.7.6720"
"2212","Tb927.7.6730"
"2213","Tb927.7.6780"
"2214","Tb927.7.6790"
"2215","Tb927.7.6800"
"2216","Tb927.7.6810"
"2217","Tb927.7.6890"
"2218","Tb927.7.6910"
"2219","Tb927.7.6920"
"2220","Tb927.7.6940"
"2221","Tb927.7.6960"
"2222","Tb927.7.6980"
"2223","Tb927.7.7000"
"2224","Tb927.7.7030"
"2225","Tb927.7.7050"
"2226","Tb927.7.7060"
"2227","Tb927.7.7070"
"2228","Tb927.7.7080"
"2229","Tb927.7.7120"
"2230","Tb927.7.7130"
"2231","Tb927.7.7140"
"2232","Tb927.7.7170"
"2233","Tb927.7.7180"
"2234","Tb927.7.7200"
"2235","Tb927.7.7220"
"2236","Tb927.7.7240"
"2237","Tb927.7.7250"
"2238","Tb927.7.7260"
"2239","Tb927.7.7290"
"2240","Tb927.7.7320"
"2241","Tb927.7.7380"
"2242","Tb927.7.7440"
"2243","Tb927.7.7460"
"2244","Tb927.7.7470"
"2245","Tb927.7.7490"
"2246","Tb927.7.7500"
"2247","Tb927.7.7510"
"2248","Tb927.7.7540"
"2249","Tb927.8.470"
"2250","Tb927.8.490"
"2251","Tb927.8.510"
"2252","Tb927.8.520"
"2253","Tb927.8.540"
"2254","Tb927.8.550"
"2255","Tb927.8.560"
"2256","Tb927.8.580"
"2257","Tb927.8.590"
"2258","Tb927.8.600"
"2259","Tb927.8.610"
"2260","Tb927.8.620"
"2261","Tb927.8.630"
"2262","Tb927.8.640"
"2263","Tb927.8.650"
"2264","Tb927.8.680"
"2265","Tb927.8.690"
"2266","Tb927.8.810"
"2267","Tb927.8.820"
"2268","Tb927.8.860"
"2269","Tb927.8.870"
"2270","Tb927.8.920"
"2271","Tb927.8.940"
"2272","Tb927.8.960"
"2273","Tb927.8.980"
"2274","Tb927.8.1000"
"2275","Tb927.8.1010"
"2276","Tb927.8.1020"
"2277","Tb927.8.1040"
"2278","Tb927.8.1050"
"2279","Tb927.8.1100"
"2280","Tb927.8.1110"
"2281","Tb927.8.1140"
"2282","Tb927.8.1150"
"2283","Tb927.8.1250"
"2284","Tb927.8.1260"
"2285","Tb927.8.1270"
"2286","Tb927.8.1280"
"2287","Tb927.8.1290"
"2288","Tb927.8.1350"
"2289","Tb927.8.1360"
"2290","Tb927.8.1380"
"2291","Tb927.8.1400"
"2292","Tb927.8.1410"
"2293","Tb927.8.1450"
"2294","Tb927.8.1460"
"2295","Tb927.8.1480"
"2296","Tb927.8.1500"
"2297","Tb927.8.1510"
"2298","Tb927.8.1590"
"2299","Tb927.8.1600"
"2300","Tb927.8.1650"
"2301","Tb927.8.1680"
"2302","Tb927.8.1700"
"2303","Tb927.8.1710"
"2304","Tb927.8.1720"
"2305","Tb927.8.1740"
"2306","Tb927.8.1750"
"2307","Tb927.8.1780"
"2308","Tb927.8.1790"
"2309","Tb927.8.1800"
"2310","Tb927.8.1820"
"2311","Tb927.8.1830"
"2312","Tb927.8.1840"
"2313","Tb927.8.1850"
"2314","Tb927.8.1860"
"2315","Tb927.8.1880"
"2316","Tb927.8.1890"
"2317","Tb927.8.1930"
"2318","Tb927.8.1950"
"2319","Tb927.8.1960"
"2320","Tb927.8.1970"
"2321","Tb927.8.1980"
"2322","Tb927.8.1990"
"2323","Tb927.8.2000"
"2324","Tb927.8.2010"
"2325","Tb927.8.2030"
"2326","Tb927.8.2040"
"2327","Tb927.8.2060"
"2328","Tb927.8.2080"
"2329","Tb927.8.2140"
"2330","Tb927.8.2160"
"2331","Tb927.8.2220"
"2332","Tb927.8.2320"
"2333","Tb927.8.2330"
"2334","Tb927.8.2340"
"2335","Tb927.8.2370"
"2336","Tb927.8.2380"
"2337","Tb927.8.2440"
"2338","Tb927.8.2460"
"2339","Tb927.8.2470"
"2340","Tb927.8.2480"
"2341","Tb927.8.2500"
"2342","Tb927.8.2520"
"2343","Tb927.8.2550"
"2344","Tb927.8.2570"
"2345","Tb927.8.2600"
"2346","Tb927.8.2650"
"2347","Tb927.8.2690"
"2348","Tb927.8.2710"
"2349","Tb927.8.2720"
"2350","Tb927.8.2730"
"2351","Tb927.8.2770"
"2352","Tb927.8.2820"
"2353","Tb927.8.2840"
"2354","Tb927.8.2850"
"2355","Tb927.8.2860"
"2356","Tb927.8.2890"
"2357","Tb927.8.2990"
"2358","Tb927.8.3020"
"2359","Tb927.8.3040"
"2360","Tb927.8.3050"
"2361","Tb927.8.3060"
"2362","Tb927.8.3090"
"2363","Tb927.8.3110"
"2364","Tb927.8.3150"
"2365","Tb927.8.3170"
"2366","Tb927.8.3180"
"2367","Tb927.8.3210"
"2368","Tb927.8.3240"
"2369","Tb927.8.3250"
"2370","Tb927.8.3260"
"2371","Tb927.8.3280"
"2372","Tb927.8.3290"
"2373","Tb927.8.3300"
"2374","Tb927.8.3310"
"2375","Tb927.8.3320"
"2376","Tb927.8.3330"
"2377","Tb927.8.3340"
"2378","Tb927.8.3380"
"2379","Tb927.8.3410"
"2380","Tb927.8.3470"
"2381","Tb927.8.3520"
"2382","Tb927.8.3540"
"2383","Tb927.8.3580"
"2384","Tb927.8.3620"
"2385","Tb927.8.3630"
"2386","Tb927.8.3650"
"2387","Tb927.8.3690"
"2388","Tb927.8.3750"
"2389","Tb927.8.3770"
"2390","Tb927.8.3790"
"2391","Tb927.8.3800"
"2392","Tb927.8.3810"
"2393","Tb927.8.3840"
"2394","Tb927.8.3920"
"2395","Tb927.8.3970"
"2396","Tb927.8.3980"
"2397","Tb927.8.3990"
"2398","Tb927.8.4010"
"2399","Tb927.8.4140"
"2400","Tb927.8.4150"
"2401","Tb927.8.4160"
"2402","Tb927.8.4210"
"2403","Tb927.8.4220"
"2404","Tb927.8.4240"
"2405","Tb927.8.4250"
"2406","Tb927.8.4260"
"2407","Tb927.8.4290"
"2408","Tb927.8.4310"
"2409","Tb927.8.4320"
"2410","Tb927.8.4350"
"2411","Tb927.8.4380"
"2412","Tb927.8.4390"
"2413","Tb927.8.4400"
"2414","Tb927.8.4410"
"2415","Tb927.8.4440"
"2416","Tb927.8.4460"
"2417","Tb927.8.4480"
"2418","Tb927.8.4490"
"2419","Tb927.8.4500"
"2420","Tb927.8.4550"
"2421","Tb927.8.4560"
"2422","Tb927.8.4590"
"2423","Tb927.8.4630"
"2424","Tb927.8.4640"
"2425","Tb927.8.4650"
"2426","Tb927.8.4660"
"2427","Tb927.8.4780"
"2428","Tb927.8.4810"
"2429","Tb927.8.4820"
"2430","Tb927.8.4830"
"2431","Tb927.8.4840"
"2432","Tb927.8.4850"
"2433","Tb927.8.4860"
"2434","Tb927.8.4880"
"2435","Tb927.8.4890"
"2436","Tb927.8.4910"
"2437","Tb927.8.4920"
"2438","Tb927.8.4930"
"2439","Tb927.8.4940"
"2440","Tb927.8.4950"
"2441","Tb927.8.4960"
"2442","Tb927.8.5020"
"2443","Tb927.8.5030"
"2444","Tb927.8.5040"
"2445","Tb927.8.5060"
"2446","Tb927.8.5080"
"2447","Tb927.8.5190"
"2448","Tb927.8.5230"
"2449","Tb927.8.5240"
"2450","Tb927.8.5250"
"2451","Tb927.8.5270"
"2452","Tb927.8.5280"
"2453","Tb927.8.5300"
"2454","Tb927.8.5310"
"2455","Tb927.8.5370"
"2456","Tb927.8.5380"
"2457","Tb927.8.5390"
"2458","Tb927.8.5410"
"2459","Tb927.8.5430"
"2460","Tb927.8.5450"
"2461","Tb927.8.5480"
"2462","Tb927.8.5490"
"2463","Tb927.8.5520"
"2464","Tb927.8.5560"
"2465","Tb927.8.5570"
"2466","Tb927.8.5580"
"2467","Tb927.8.5620"
"2468","Tb927.8.5630"
"2469","Tb927.8.5650"
"2470","Tb927.8.5670"
"2471","Tb927.8.5690"
"2472","Tb927.8.5700"
"2473","Tb927.8.5750"
"2474","Tb927.8.5770"
"2475","Tb927.8.5780"
"2476","Tb927.8.5820"
"2477","Tb927.8.5850"
"2478","Tb927.8.5860"
"2479","Tb927.8.5870"
"2480","Tb927.8.5880"
"2481","Tb927.8.5890"
"2482","Tb927.8.5920"
"2483","Tb927.8.5930"
"2484","Tb927.8.5940"
"2485","Tb927.8.5950"
"2486","Tb927.8.5960"
"2487","Tb927.8.5970"
"2488","Tb927.8.5990"
"2489","Tb927.8.6000"
"2490","Tb927.8.6010"
"2491","Tb927.8.6020"
"2492","Tb927.8.6030"
"2493","Tb927.8.6040"
"2494","Tb927.8.6050"
"2495","Tb927.8.6090"
"2496","Tb927.8.6150"
"2497","Tb927.8.6170"
"2498","Tb927.8.6200"
"2499","Tb927.8.6210"
"2500","Tb927.8.6220"
"2501","Tb927.8.6300"
"2502","Tb927.8.6340"
"2503","Tb927.8.6370"
"2504","Tb927.8.6390"
"2505","Tb927.8.6410"
"2506","Tb927.8.6430"
"2507","Tb927.8.6450"
"2508","Tb927.8.6520"
"2509","Tb927.8.6530"
"2510","Tb927.8.6580"
"2511","Tb927.8.6590"
"2512","Tb927.8.6630"
"2513","Tb927.8.6700"
"2514","Tb927.8.6720"
"2515","Tb927.8.6730"
"2516","Tb927.8.6750"
"2517","Tb927.8.6770"
"2518","Tb927.8.6780"
"2519","Tb927.8.6800"
"2520","Tb927.8.6810"
"2521","Tb927.8.6820"
"2522","Tb927.8.6830"
"2523","Tb927.8.6870"
"2524","Tb927.8.6890"
"2525","Tb927.8.6900"
"2526","Tb927.8.6920"
"2527","Tb927.8.6930"
"2528","Tb927.8.6990"
"2529","Tb927.8.7010"
"2530","Tb927.8.7050"
"2531","Tb927.8.7070"
"2532","Tb927.8.7090"
"2533","Tb927.8.7100"
"2534","Tb927.8.7150"
"2535","Tb927.8.7160"
"2536","Tb927.8.7190"
"2537","Tb927.8.7210"
"2538","Tb927.8.7260"
"2539","Tb927.8.7270"
"2540","Tb927.8.7310"
"2541","Tb927.8.7340"
"2542","Tb927.8.7350"
"2543","Tb927.8.7360"
"2544","Tb927.8.7370"
"2545","Tb927.8.7400"
"2546","Tb927.8.7440"
"2547","Tb927.8.7460"
"2548","Tb927.8.7470"
"2549","Tb927.8.7480"
"2550","Tb927.8.7510"
"2551","Tb927.8.7520"
"2552","Tb927.8.7530"
"2553","Tb927.8.7550"
"2554","Tb927.8.7570"
"2555","Tb927.8.7580"
"2556","Tb927.8.7670"
"2557","Tb927.8.7680"
"2558","Tb927.8.7690"
"2559","Tb927.8.7700"
"2560","Tb927.8.7760"
"2561","Tb927.8.7810"
"2562","Tb927.8.7850"
"2563","Tb927.8.7860"
"2564","Tb927.8.7910"
"2565","Tb927.8.7950"
"2566","Tb927.8.7960"
"2567","Tb927.8.7990"
"2568","Tb927.8.8000"
"2569","Tb927.8.8130"
"2570","Tb927.8.8150"
"2571","Tb927.8.8160"
"2572","Tb927.8.8230"
"2573","Tb927.8.8290"
"2574","Tb927.8.8310"
"2575","Tb927.8.8320"
"2576","Tb927.9.650"
"2577","Tb927.9.720"
"2578","Tb927.9.730"
"2579","Tb927.9.740"
"2580","Tb927.9.790"
"2581","Tb927.9.1280"
"2582","Tb927.9.1290"
"2583","Tb927.9.1310"
"2584","Tb927.9.1320"
"2585","Tb927.9.1330"
"2586","Tb927.9.1340"
"2587","Tb927.9.1360"
"2588","Tb927.9.1380"
"2589","Tb927.9.1390"
"2590","Tb927.9.1410"
"2591","Tb927.9.1420"
"2592","Tb927.9.1430"
"2593","Tb927.9.1470"
"2594","Tb927.9.1520"
"2595","Tb927.9.1530"
"2596","Tb927.9.1540"
"2597","Tb927.9.1560"
"2598","Tb927.9.1650"
"2599","Tb927.9.1670"
"2600","Tb927.9.1710"
"2601","Tb927.9.1720"
"2602","Tb927.9.1730"
"2603","Tb927.9.1750"
"2604","Tb927.9.1910"
"2605","Tb927.9.1920"
"2606","Tb927.9.1940"
"2607","Tb927.9.1950"
"2608","Tb927.9.1960"
"2609","Tb927.9.1990"
"2610","Tb927.9.2020"
"2611","Tb927.9.2040"
"2612","Tb927.9.2060"
"2613","Tb927.9.2070"
"2614","Tb927.9.2100"
"2615","Tb927.9.2110"
"2616","Tb927.9.2120"
"2617","Tb927.9.2150"
"2618","Tb927.9.2160"
"2619","Tb927.9.2250"
"2620","Tb927.9.2260"
"2621","Tb927.9.2280"
"2622","Tb927.9.2290"
"2623","Tb927.9.2300"
"2624","Tb927.9.2320"
"2625","Tb927.9.2400"
"2626","Tb927.9.2430"
"2627","Tb927.9.2440"
"2628","Tb927.9.2460"
"2629","Tb927.9.2490"
"2630","Tb927.9.2580"
"2631","Tb927.9.2590"
"2632","Tb927.9.2610"
"2633","Tb927.9.2650"
"2634","Tb927.9.2670"
"2635","Tb927.9.2690"
"2636","Tb927.9.2700"
"2637","Tb927.9.2760"
"2638","Tb927.9.2820"
"2639","Tb927.9.2870"
"2640","Tb927.9.2880"
"2641","Tb927.9.2890"
"2642","Tb927.9.2900"
"2643","Tb927.9.2920"
"2644","Tb927.9.2950"
"2645","Tb927.9.2990"
"2646","Tb927.9.3030"
"2647","Tb927.9.3060"
"2648","Tb927.9.3090"
"2649","Tb927.9.3100"
"2650","Tb927.9.3120"
"2651","Tb927.9.3130"
"2652","Tb927.9.3150"
"2653","Tb927.9.3160"
"2654","Tb927.9.3300"
"2655","Tb927.9.3320"
"2656","Tb927.9.3290"
"2657","Tb927.9.3340"
"2658","Tb927.9.3350"
"2659","Tb927.9.3370"
"2660","Tb927.9.3380"
"2661","Tb927.9.3440"
"2662","Tb927.9.3450"
"2663","Tb927.9.3470"
"2664","Tb927.9.3480"
"2665","Tb927.9.3550"
"2666","Tb927.9.3560"
"2667","Tb927.9.3580"
"2668","Tb927.9.3630"
"2669","Tb927.9.3650"
"2670","Tb927.9.3670"
"2671","Tb927.9.3680"
"2672","Tb927.9.3730"
"2673","Tb927.9.3750"
"2674","Tb927.9.3760"
"2675","Tb927.9.3780"
"2676","Tb927.9.3800"
"2677","Tb927.9.3810"
"2678","Tb927.9.3820"
"2679","Tb927.9.3830"
"2680","Tb927.9.3870"
"2681","Tb927.9.4190"
"2682","Tb927.9.4210"
"2683","Tb927.9.4230"
"2684","Tb927.9.4240"
"2685","Tb927.9.4310"
"2686","Tb927.9.4370"
"2687","Tb927.9.4500"
"2688","Tb927.9.4520"
"2689","Tb927.9.4590"
"2690","Tb927.9.4620"
"2691","Tb927.9.4630"
"2692","Tb927.9.4640"
"2693","Tb927.9.4650"
"2694","Tb927.9.4680"
"2695","Tb927.9.4750"
"2696","Tb927.9.4810"
"2697","Tb927.9.4820"
"2698","Tb927.9.4840"
"2699","Tb927.9.4870"
"2700","Tb927.9.4900"
"2701","Tb927.9.4910"
"2702","Tb927.9.4920"
"2703","Tb927.9.4990"
"2704","Tb927.9.5000"
"2705","Tb927.9.5150"
"2706","Tb927.9.5160"
"2707","Tb927.9.5190"
"2708","Tb927.9.5210"
"2709","Tb927.9.5220"
"2710","Tb927.9.5280"
"2711","Tb927.9.5310"
"2712","Tb927.9.5380"
"2713","Tb927.9.5390"
"2714","Tb927.9.5400"
"2715","Tb927.9.5410"
"2716","Tb927.9.5440"
"2717","Tb927.9.5490"
"2718","Tb927.9.5500"
"2719","Tb927.9.5520"
"2720","Tb927.9.5590"
"2721","Tb927.9.5620"
"2722","Tb927.9.5650"
"2723","Tb927.9.5660"
"2724","Tb927.9.5670"
"2725","Tb927.9.5680"
"2726","Tb927.9.5700"
"2727","Tb927.9.5730"
"2728","Tb927.9.5880"
"2729","Tb927.9.5890"
"2730","Tb927.9.5900"
"2731","Tb927.9.5960"
"2732","Tb927.9.5990"
"2733","Tb927.9.6040"
"2734","Tb927.9.6050"
"2735","Tb927.9.6070"
"2736","Tb927.9.6230"
"2737","Tb927.9.6270"
"2738","Tb927.9.6310"
"2739","Tb927.9.6380"
"2740","Tb927.9.6390"
"2741","Tb927.9.6410"
"2742","Tb927.9.6420"
"2743","Tb927.9.6430"
"2744","Tb927.9.6470"
"2745","Tb927.9.6490"
"2746","Tb927.9.6500"
"2747","Tb927.9.6540"
"2748","Tb927.9.6560"
"2749","Tb927.9.6590"
"2750","Tb927.9.6580"
"2751","Tb927.9.6620"
"2752","Tb927.9.6660"
"2753","Tb927.9.6710"
"2754","Tb927.9.6720"
"2755","Tb927.9.6730"
"2756","Tb927.9.6740"
"2757","Tb927.9.6750"
"2758","Tb927.9.6760"
"2759","Tb927.9.6850"
"2760","Tb927.9.6880"
"2761","Tb927.9.6890"
"2762","Tb927.9.6900"
"2763","Tb927.9.6920"
"2764","Tb927.9.6940"
"2765","Tb927.9.6980"
"2766","Tb927.9.6990"
"2767","Tb927.9.7020"
"2768","Tb927.9.7030"
"2769","Tb927.9.7040"
"2770","Tb927.9.7050"
"2771","Tb927.9.7060"
"2772","Tb927.9.7090"
"2773","Tb927.9.7110"
"2774","Tb927.9.7170"
"2775","Tb927.9.7180"
"2776","Tb927.9.7200"
"2777","Tb927.9.7210"
"2778","Tb927.9.7250"
"2779","Tb927.9.7260"
"2780","Tb927.9.7270"
"2781","Tb927.9.7280"
"2782","Tb927.9.7480"
"2783","Tb927.9.7520"
"2784","Tb927.9.7580"
"2785","Tb927.9.7650"
"2786","Tb927.9.7670"
"2787","Tb927.9.7690"
"2788","Tb927.9.7710"
"2789","Tb927.9.7810"
"2790","Tb927.9.7830"
"2791","Tb927.9.7920"
"2792","Tb927.9.8030"
"2793","Tb927.9.8100"
"2794","Tb927.9.8160"
"2795","Tb927.9.8200"
"2796","Tb927.9.8210"
"2797","Tb927.9.8260"
"2798","Tb927.9.8350"
"2799","Tb927.9.8360"
"2800","Tb927.9.8370"
"2801","Tb927.9.8390"
"2802","Tb927.9.8400"
"2803","Tb927.9.8410"
"2804","Tb927.9.8420"
"2805","Tb927.9.8450"
"2806","Tb927.9.8500"
"2807","Tb927.9.8510"
"2808","Tb927.9.8520"
"2809","Tb927.9.8550"
"2810","Tb927.9.8570"
"2811","Tb927.9.8580"
"2812","Tb927.9.8620"
"2813","Tb927.9.8670"
"2814","Tb927.9.8700"
"2815","Tb927.9.8720"
"2816","Tb927.9.8760"
"2817","Tb927.9.8780"
"2818","Tb927.9.8810"
"2819","Tb927.9.8880"
"2820","Tb927.9.8950"
"2821","Tb927.9.9000"
"2822","Tb927.9.9010"
"2823","Tb927.9.9020"
"2824","Tb927.9.9030"
"2825","Tb927.9.9060"
"2826","Tb927.9.9080"
"2827","Tb927.9.9090"
"2828","Tb927.9.9100"
"2829","Tb927.9.9110"
"2830","Tb927.9.9160"
"2831","Tb927.9.9220"
"2832","Tb927.9.9230"
"2833","Tb927.9.9270"
"2834","Tb927.9.9300"
"2835","Tb927.9.9320"
"2836","Tb927.9.9350"
"2837","Tb927.9.9380"
"2838","Tb927.9.9400"
"2839","Tb927.9.9420"
"2840","Tb927.9.9430"
"2841","Tb927.9.9520"
"2842","Tb927.9.9550"
"2843","Tb927.9.9590"
"2844","Tb927.9.9600"
"2845","Tb927.9.9610"
"2846","Tb927.9.9630"
"2847","Tb927.9.9640"
"2848","Tb927.9.9660"
"2849","Tb927.9.9670"
"2850","Tb927.9.9680"
"2851","Tb927.9.9690"
"2852","Tb927.9.9700"
"2853","Tb927.9.9730"
"2854","Tb927.9.9750"
"2855","Tb927.9.9770"
"2856","Tb927.9.9810"
"2857","Tb927.9.9870"
"2858","Tb927.9.9940"
"2859","Tb927.9.9950"
"2860","Tb927.9.9970"
"2861","Tb927.9.9980"
"2862","Tb927.9.9990"
"2863","Tb927.9.10000"
"2864","Tb927.9.10010"
"2865","Tb927.9.10060"
"2866","Tb927.9.10070"
"2867","Tb927.9.10080"
"2868","Tb927.9.10100"
"2869","Tb927.9.10160"
"2870","Tb927.9.10170"
"2871","Tb927.9.10180"
"2872","Tb927.9.10200"
"2873","Tb927.9.10230"
"2874","Tb927.9.10310"
"2875","Tb927.9.10350"
"2876","Tb927.9.10370"
"2877","Tb927.9.10400"
"2878","Tb927.9.10440"
"2879","Tb927.9.10450"
"2880","Tb927.9.10460"
"2881","Tb927.9.10500"
"2882","Tb927.9.10570"
"2883","Tb927.9.10580"
"2884","Tb927.9.10630"
"2885","Tb927.9.10650"
