"","x"
"1006","Tb927.8.1410"
"1007","Tb927.8.1410"
"1008","Tb927.8.1410"
"1009","Tb927.8.1510"
"1010","Tb927.8.1510"
"1011","Tb927.8.1510"
"1012","Tb927.8.1510"
"1013","Tb927.8.1600"
"1014","Tb927.8.1600"
"1015","Tb927.8.1600"
"1016","Tb927.8.1600"
"1017","Tb927.8.1750"
"1018","Tb927.8.1750"
"1019","Tb927.8.1750"
"1020","Tb927.8.1750"
"1021","Tb927.8.1800"
"1022","Tb927.8.1800"
"1023","Tb927.8.1800"
"1024","Tb927.8.1800"
"1025","Tb927.8.2000"
"1026","Tb927.8.2000"
"1027","Tb927.8.2000"
"1028","Tb927.8.2000"
"1029","Tb927.8.2140"
"1030","Tb927.8.2140"
"1031","Tb927.8.2140"
"1032","Tb927.8.2140"
"1033","Tb927.8.2500"
"1034","Tb927.8.2500"
"1035","Tb927.8.2500"
"1036","Tb927.8.2500"
"1037","Tb927.8.2570"
"1038","Tb927.8.2570"
"1039","Tb927.8.2570"
"1040","Tb927.8.2570"
"1041","Tb927.8.2600"
"1042","Tb927.8.2600"
"1043","Tb927.8.2600"
"1044","Tb927.8.2600"
"1045","Tb927.8.2710"
"1046","Tb927.8.2710"
"1047","Tb927.8.2710"
"1048","Tb927.8.2710"
"1049","Tb927.8.3150"
"1050","Tb927.8.3150"
"1051","Tb927.8.3150"
"1052","Tb927.8.3150"
"1053","Tb927.8.3300"
"1054","Tb927.8.3300"
"1055","Tb927.8.3300"
"1056","Tb927.8.3300"
"1057","Tb927.8.3750"
"1058","Tb927.8.3750"
"1059","Tb927.8.3750"
"1060","Tb927.8.3750"
"1061","Tb927.8.3850"
"1062","Tb927.8.3850"
"1063","Tb927.8.3850"
"1064","Tb927.8.3850"
"1065","Tb927.8.4290"
"1066","Tb927.8.4290"
"1067","Tb927.8.4290"
"1068","Tb927.8.4290"
"1069","Tb927.8.4380"
"1070","Tb927.8.4380"
"1071","Tb927.8.4380"
"1072","Tb927.8.4380"
"1073","Tb927.8.5040"
"1074","Tb927.8.5040"
"1075","Tb927.8.5040"
"1076","Tb927.8.5040"
"1077","Tb927.8.5090"
"1078","Tb927.8.5090"
"1079","Tb927.8.5090"
"1080","Tb927.8.5090"
"1081","Tb927.8.5100"
"1082","Tb927.8.5100"
"1083","Tb927.8.5100"
"1084","Tb927.8.5100"
"1085","Tb927.8.5490"
"1086","Tb927.8.5490"
"1087","Tb927.8.5490"
"1088","Tb927.8.5490"
"1089","Tb927.8.5670"
"1090","Tb927.8.5670"
"1091","Tb927.8.5670"
"1092","Tb927.8.5670"
"1093","Tb927.8.5820"
"1094","Tb927.8.5820"
"1095","Tb927.8.5820"
"1096","Tb927.8.5820"
"1097","Tb927.8.5990"
"1098","Tb927.8.5990"
"1099","Tb927.8.5990"
"1100","Tb927.8.5990"
"1101","Tb927.8.6750"
"1102","Tb927.8.6750"
"1103","Tb927.8.6750"
"1104","Tb927.8.6750"
"1105","Tb927.8.6770"
"1106","Tb927.8.6770"
"1107","Tb927.8.6770"
"1108","Tb927.8.6770"
"1109","Tb927.8.7340"
"1110","Tb927.8.7340"
"1111","Tb927.8.7340"
"1112","Tb927.8.7340"
"1113","Tb927.8.7350"
"1114","Tb927.8.7350"
"1115","Tb927.8.7350"
"1116","Tb927.8.7350"
"1117","Tb927.8.7460"
"1118","Tb927.8.7460"
"1119","Tb927.8.7460"
"1120","Tb927.8.7460"
"1121","Tb927.8.8290"
"1122","Tb927.8.8290"
"1123","Tb927.8.8290"
"1124","Tb927.8.8290"
"1125","Tb927.8.900"
"1126","Tb927.8.900"
"1127","Tb927.8.900"
"1128","Tb927.8.900"
"1129","Tb927.9.10010"
"1130","Tb927.9.10010"
"1131","Tb927.9.10010"
"1132","Tb927.9.10010"
"1133","Tb927.9.10100"
"1134","Tb927.9.10100"
"1135","Tb927.9.10100"
"1136","Tb927.9.10100"
"1137","Tb927.9.10230"
"1138","Tb927.9.10230"
"1139","Tb927.9.10230"
"1140","Tb927.9.10230"
"1141","Tb927.9.10400"
"1142","Tb927.9.10400"
"1143","Tb927.9.10400"
"1144","Tb927.9.10400"
"1145","Tb927.9.10710"
"1146","Tb927.9.10710"
"1147","Tb927.9.10710"
"1148","Tb927.9.10710"
"1149","Tb927.9.10880"
"1150","Tb927.9.10880"
"1151","Tb927.9.10880"
"1152","Tb927.9.10880"
"1153","Tb927.9.10960"
"1154","Tb927.9.10960"
"1155","Tb927.9.10960"
"1156","Tb927.9.10960"
"1157","Tb927.9.11270"
"1158","Tb927.9.11270"
"1159","Tb927.9.11270"
"1160","Tb927.9.11270"
"1161","Tb927.9.13130"
"1162","Tb927.9.13130"
"1163","Tb927.9.13130"
"1164","Tb927.9.13130"
"1165","Tb927.9.13330"
"1166","Tb927.9.13330"
"1167","Tb927.9.13330"
"1168","Tb927.9.13330"
"1169","Tb927.9.13340"
"1170","Tb927.9.13340"
"1171","Tb927.9.13340"
"1172","Tb927.9.13340"
"1173","Tb927.9.1340"
"1174","Tb927.9.1340"
"1175","Tb927.9.1340"
"1176","Tb927.9.1340"
"1177","Tb927.9.13520"
"1178","Tb927.9.13520"
"1179","Tb927.9.13520"
"1180","Tb927.9.13520"
"1181","Tb927.9.14410"
"1182","Tb927.9.14410"
"1183","Tb927.9.14410"
"1184","Tb927.9.14410"
"1185","Tb927.9.15060"
"1186","Tb927.9.15060"
"1187","Tb927.9.15060"
"1188","Tb927.9.15060"
"1189","Tb927.9.15230"
"1190","Tb927.9.15230"
"1191","Tb927.9.15230"
"1192","Tb927.9.15230"
"1193","Tb927.9.15330"
"1194","Tb927.9.15330"
"1195","Tb927.9.15330"
"1196","Tb927.9.15330"
"1197","Tb927.9.2120"
"1198","Tb927.9.2120"
"1199","Tb927.9.2120"
"1200","Tb927.9.2120"
"1201","Tb927.9.2900"
"1202","Tb927.9.2900"
"1203","Tb927.9.2900"
"1204","Tb927.9.2900"
"1205","Tb927.9.5150"
"1206","Tb927.9.5150"
"1207","Tb927.9.5150"
"1208","Tb927.9.5150"
"1209","Tb927.9.5190"
"1210","Tb927.9.5190"
"1211","Tb927.9.5190"
"1212","Tb927.9.5190"
"1213","Tb927.9.6170"
"1214","Tb927.9.6170"
"1215","Tb927.9.6170"
"1216","Tb927.9.6170"
"1217","Tb927.9.6430"
"1218","Tb927.9.6430"
"1219","Tb927.9.6430"
"1220","Tb927.9.6430"
"1221","Tb927.9.6710"
"1222","Tb927.9.6710"
"1223","Tb927.9.6710"
"1224","Tb927.9.6710"
"1225","Tb927.9.6730"
"1226","Tb927.9.6730"
"1227","Tb927.9.6730"
"1228","Tb927.9.6730"
"1229","Tb927.9.6750"
"1230","Tb927.9.6750"
"1231","Tb927.9.6750"
"1232","Tb927.9.6750"
"1233","Tb927.9.6760"
"1234","Tb927.9.6760"
"1235","Tb927.9.6760"
"1236","Tb927.9.6760"
"1237","Tb927.9.7250"
"1238","Tb927.9.7250"
"1239","Tb927.9.7250"
"1240","Tb927.9.7250"
"1241","Tb927.9.7670"
"1242","Tb927.9.7670"
"1243","Tb927.9.7670"
"1244","Tb927.9.7670"
"1245","Tb927.9.8200"
"1246","Tb927.9.8200"
"1247","Tb927.9.8200"
"1248","Tb927.9.8200"
"1249","Tb927.9.8950"
"1250","Tb927.9.8950"
"1251","Tb927.9.8950"
"1252","Tb927.9.8950"
